hero_id,item_0,item_1,item_2,item_3,item_4,item_5
47,63,75,236,24,116,75
25,48,77,41,108,1,232
136,29,218,34,244,0,116
54,50,151,154,168,141,143
19,102,1,0,180,0,0
33,29,1,92,908,116,232
43,48,116,0,162,596,36
69,119,1,116,65,50,235
137,36,50,1,273,73,116
86,1,36,40,265,214,232
100,34,180,21,181,0,1
63,36,156,158,236,149,596
70,145,603,63,75,116,208
137,50,273,119,244,116,108
61,30,116,90,180,908,96
101,77,232,77,1,36,214
5,244,254,36,29,1,218
10,63,147,20,108,116,36
97,34,0,102,244,40,29
47,116,63,36,75,236,75
128,36,42,0,79,102,180
129,36,41,1,178,116,50
85,29,269,244,40,42,188
106,116,41,29,36,166,569
11,263,147,36,63,75,244
33,1,216,29,16,16,908
100,50,181,36,38,9,43
75,88,110,214,36,237,0
35,75,117,63,168,236,141
52,36,244,226,96,121,48
71,50,152,38,36,43,244
77,635,11,98,86,36,185
8,158,50,147,24,65,75
20,37,63,75,75,108,232
64,43,36,254,102,180,244
100,21,180,34,181,40,1
39,119,63,100,273,41,116
22,176,110,1,108,48,235
12,174,208,63,114,235,147
75,534,263,116,63,75,75
84,218,254,36,29,188,232
104,50,596,1,127,116,114
137,180,1,244,0,0,0
25,100,41,108,48,232,1
10,63,147,36,108,75,123
40,908,100,63,36,596,102
86,29,36,1,0,232,0
85,29,36,188,254,0,244
70,26,174,50,116,20,34
100,41,116,50,65,11,34
71,50,152,216,34,244,0
33,1,244,21,180,36,908
95,1,50,145,75,116,108
17,63,273,77,41,116,60
137,34,116,273,50,73,244
86,214,102,40,593,36,232
5,593,0,36,931,43,0
6,63,263,596,141,116,41
31,185,0,254,593,214,36
100,108,596,1,36,116,50
128,36,60,244,102,231,188
77,210,635,34,185,112,11
4,36,7,75,50,116,166
18,593,17,244,29,218,0
33,36,21,29,1,8,908
22,108,232,36,29,69,69
19,1,102,36,43,29,12
75,190,102,36,214,218,188
120,1,180,36,123,143,569
92,60,908,214,36,90,77
11,63,75,156,236,139,116
51,29,75,75,131,75,79
48,63,172,263,116,75,160
11,63,156,1,116,141,236
5,36,188,254,218,102,214
92,112,214,90,240,908,36
7,34,29,1,232,40,244
14,108,50,1,116,112,125
52,600,119,121,108,116,220
55,242,178,1,116,90,108
86,256,29,102,1,254,30
85,40,29,218,102,36,235
76,63,36,263,1,534,77
101,29,102,218,15,88,232
3,0,218,36,214,102,244
137,50,11,73,244,116,273
35,172,263,63,166,1,116
25,29,108,1,596,123,232
77,112,16,185,21,11,635
19,1,36,0,102,265,214
100,0,226,34,214,0,1
54,50,151,147,36,73,143
88,36,1,100,214,188,0
106,50,1466,116,108,36,569
33,1,116,908,232,29,244
85,180,269,0,218,102,0
52,117,48,116,121,600,96
109,63,263,36,170,160,116
22,36,180,41,273,77,21
129,1,116,50,40,596,73
100,50,1,36,0,0,40
5,214,42,36,593,73,73
51,42,244,37,102,180,21
126,36,20,176,41,63,534
135,116,178,50,168,73,34
136,50,218,36,143,116,569
8,88,36,154,50,65,158
31,0,0,218,214,0,102
25,100,36,41,48,232,108
120,180,0,79,908,11,36
70,569,145,8,50,116,1
137,102,0,188,36,108,214
69,50,20,65,1,116,36
5,36,218,23,244,214,593
128,43,36,86,79,180,0
100,168,596,1,36,41,50
77,635,11,34,86,39,0
58,43,63,36,593,244,236
120,180,1,143,174,108,34
61,908,90,178,36,180,60
11,63,149,172,263,75,116
51,29,36,75,79,75,42
4,0,0,0,0,0,0
100,11,44,16,237,42,16
64,16,34,44,216,43,237
47,0,0,0,0,0,0
136,0,0,0,0,0,0
5,44,216,0,0,0,0
93,44,39,20,16,11,16
17,16,16,16,44,237,42
128,34,0,0,0,0,0
38,44,0,16,16,34,11
75,214,42,36,102,254,188
19,41,1,50,108,36,149
58,36,263,244,21,63,40
85,50,1,116,178,36,598
41,63,172,147,116,36,145
25,48,232,1,104,41,108
100,108,50,1,36,38,232
40,102,206,96,267,75,29
42,151,112,50,168,1,249
128,226,1,218,36,180,108
136,29,8,36,21,0,0
100,50,41,0,116,36,596
4,50,14,11,116,166,36
47,75,63,75,8,236,16
64,214,36,218,38,188,593
5,0,36,593,214,185,0
128,180,9,218,36,102,188
17,77,38,63,273,41,116
93,20,108,63,252,0,36
38,635,244,86,29,36,9
41,63,172,75,11,36,166
31,188,36,43,244,214,216
97,56,180,1,265,11,36
58,0,75,188,63,36,593
106,569,29,36,166,41,11
85,43,36,214,12,31,244
17,178,63,98,36,77,259
77,11,635,185,86,0,0
27,29,36,38,218,30,1
11,63,117,172,236,596,116
123,0,34,0,232,188,29
120,63,41,174,21,36,240
11,63,172,88,116,236,20
85,596,180,11,125,81,36
103,214,40,43,0,36,244
87,43,215,244,180,36,593
109,147,117,63,160,11,36
52,36,121,29,9,244,116
27,29,0,232,36,244,188
77,635,16,11,16,34,185
75,29,77,36,23,593,43
25,249,41,48,116,36,596
12,63,174,147,36,75,11
19,50,34,1,188,244,593
77,635,112,36,44,16,11
109,249,63,147,160,236,117
49,1,170,178,63,116,108
92,908,931,86,36,40,9
51,0,214,36,226,593,40
85,40,37,218,102,36,180
128,88,180,0,102,0,43
137,50,60,1,116,36,596
25,77,48,36,232,108,41
9,100,218,36,188,267,29
6,152,263,36,147,63,117
20,0,29,40,232,0,0
48,51,149,172,63,116,236
43,116,50,41,596,36,9
86,180,36,188,92,216,40
38,635,11,29,21,0,60
10,26,63,147,36,596,75
52,77,41,121,29,36,0
98,178,180,11,36,125,259
88,244,214,593,36,188,43
68,16,214,218,593,36,16
137,214,75,36,188,38,43
120,174,30,180,34,598,569
114,63,36,116,598,166,11
77,635,112,16,16,16,11
128,40,36,102,29,31,188
85,180,43,81,40,244,36
95,14,11,108,50,116,166
13,104,176,1,534,48,41
136,50,36,21,185,181,40
129,1,178,180,102,73,40
51,100,214,36,102,0,0
19,149,172,176,214,36,1
28,116,36,65,11,63,1
39,77,112,534,63,116,41
6,24,263,36,249,63,139
31,214,102,75,218,0,40
106,50,41,116,119,162,166
54,50,151,147,143,168,160
135,50,116,40,908,596,1
9,36,226,102,185,214,0
6,263,249,147,116,63,117
52,1,96,121,119,116,48
129,116,50,1,110,33,77
75,75,63,232,1,236,30
102,30,102,218,81,30,214
89,250,96,147,114,152,63
25,249,156,123,0,116,48
58,40,263,63,77,116,77
88,73,214,102,1,36,61
5,185,102,43,214,36,232
85,214,269,102,37,40,218
120,208,174,226,48,108,1
114,250,156,116,63,160,158
38,1,226,635,48,0,116
86,37,102,1,43,232,48
114,569,190,36,143,267,16
72,88,235,0,48,41,176
29,908,593,36,244,180,90
5,218,214,254,102,36,593
53,65,116,225,250,48,0
31,214,102,88,218,244,36
54,36,143,158,50,168,151
52,77,273,48,36,116,121
101,180,36,593,100,20,265
120,174,1,36,180,569,108
7,102,1,40,180,11,34
52,48,121,116,1,41,9
77,635,185,11,108,0,0
5,214,36,232,218,102,30
70,50,145,116,36,1,208
129,0,100,116,50,36,1
88,180,593,188,1,34,218
25,596,63,263,141,116,26
110,100,267,0,214,34,218
114,116,63,569,24,598,168
9,231,36,9,92,81,69
69,50,600,116,178,21,65
22,36,77,29,235,273,41
94,36,160,141,63,147,263
5,214,102,43,116,244,36
101,214,235,77,43,36,604
92,112,908,90,57,931,119
14,125,108,116,600,48,273
60,225,116,250,50,36,1
136,116,43,29,1,188,232
109,147,63,603,116,160,141
52,1,96,121,0,116,48
135,908,50,1,178,73,108
123,232,29,226,102,36,73
66,79,102,43,188,36,29
75,63,102,36,75,188,218
22,273,41,48,36,108,235
41,63,75,116,65,160,158
38,1,635,29,11,16,116
128,931,254,102,36,16,0
14,21,125,244,12,50,131
136,50,181,43,21,34,38
65,15,63,534,36,244,21
5,214,218,593,23,36,188
80,0,0,16,16,16,16
19,593,1,244,50,36,0
137,50,41,116,273,36,244
61,908,21,75,240,60,180
64,180,36,0,100,218,188
10,75,63,236,108,147,117
52,116,36,121,273,48,24
57,254,29,218,102,232,39
11,0,176,604,116,63,263
88,100,218,215,40,36,180
89,24,114,137,147,63,88
84,50,116,267,65,137,232
25,63,158,116,36,41,100
95,51,145,156,50,116,208
21,50,116,166,249,36,40
64,254,102,180,42,108,188
92,36,908,29,112,16,108
100,1,102,218,214,36,188
137,116,123,1,50,36,9
48,63,147,123,116,236,160
58,263,34,42,31,21,29
38,36,635,1,116,29,61
5,214,36,1,77,232,116
85,29,269,254,102,43,30
18,63,156,1,116,252,141
34,96,176,178,116,119,1
76,116,1,223,534,244,63
46,236,168,141,63,116,1
22,235,176,108,29,110,0
128,59,36,48,20,254,1
3,180,36,0,254,185,188
98,131,178,180,36,273,116
68,218,37,88,102,244,214
35,139,166,116,236,26,63
86,214,215,34,40,232,1
48,10,156,116,147,63,160
33,214,36,88,116,232,24
98,96,178,116,180,273,100
120,143,29,174,108,235,1
93,63,116,108,598,143,160
19,214,36,1,252,188,152
86,0,204,48,77,77,102
136,102,29,40,232,36,218
13,273,235,1,63,534,36
20,593,908,34,180,218,40
72,63,149,139,108,156,116
35,249,26,116,263,63,139
71,108,185,36,50,152,244
108,112,0,908,242,116,29
52,48,123,121,9,1,116
5,36,185,254,218,214,232
31,102,48,244,218,36,0
61,90,180,178,908,75,108
25,48,116,156,123,263,141
136,50,116,36,1,40,244
4,50,116,158,1,143,0
10,63,11,123,14,36,596
39,63,116,259,24,36,41
84,0,190,37,29,65,188
38,1,36,29,244,0,635
26,1,34,214,43,0,0
9,0,267,108,180,36,0
98,48,178,100,0,125,232
18,1,116,63,36,172,141
64,254,0,188,0,36,214
11,172,249,63,116,75,0
27,29,37,36,1,232,43
64,102,214,31,36,215,0
48,139,116,63,36,156,236
98,131,178,100,11,9,180
135,1,11,112,178,29,168
5,214,254,73,73,36,0
38,1,635,11,34,180,244
76,223,116,63,60,21,23
112,1,36,180,23,20,0
11,63,236,116,172,36,596
5,102,29,42,37,34,244
52,1,121,29,116,77,36
17,63,116,178,273,98,41
100,214,36,593,1,40,31
10,123,21,36,63,160,108
136,149,1,596,50,116,143
64,216,908,36,180,102,0
35,249,172,116,263,63,123
57,36,102,42,256,0,29
14,50,31,119,108,1,116
14,131,36,50,178,40,21
69,36,108,1,50,73,73
32,63,145,20,170,36,14
90,218,102,37,259,267,214
120,41,174,180,108,569,265
110,36,102,214,92,0,40
85,569,50,218,34,0,226
11,116,249,63,36,172,236
28,1,172,116,63,0,73
25,249,26,236,63,596,40
85,102,29,244,269,244,43
120,1,29,226,256,143,34
25,48,117,156,123,263,249
100,29,0,908,1,30,244
60,50,116,112,151,143,1
38,29,86,908,164,116,0
6,170,152,116,263,63,75
89,75,102,36,63,108,75
5,36,73,43,214,244,37
137,50,9,36,244,1,116
86,214,232,36,1,593,244
46,1,116,63,38,236,168
28,1,172,116,63,244,73
107,34,29,267,188,181,218
52,0,41,273,0,29,121
136,143,36,50,40,8,21
6,63,263,139,11,75,149
2,1,127,36,50,12,125
50,60,180,37,218,21,36
43,116,41,63,226,596,119
88,1,36,102,214,188,0
70,36,26,1,50,8,143
61,108,180,116,98,569,178
5,38,102,218,36,214,188
137,36,50,596,38,11,116
21,41,116,34,166,0,29
72,218,190,34,188,29,254
85,29,269,0,40,0,0
93,63,65,174,36,108,75
77,635,38,11,185,16,112
18,1,931,13,36,188,218
106,569,50,116,108,75,166
71,249,127,73,50,162,73
48,180,36,43,75,108,23
14,114,50,1,41,131,108
19,1,149,141,50,108,73
6,1,249,63,117,156,263
31,9,0,0,88,214,69
119,100,931,0,1,0,36
13,1,250,168,36,534,63
4,50,116,36,11,166,75
137,36,50,116,38,11,596
101,23,36,265,180,77,77
75,77,102,218,214,188,0
19,41,1,63,36,0,21
9,73,36,100,214,73,73
5,188,254,218,36,102,214
93,116,0,63,108,598,143
11,604,63,41,116,36,596
136,596,116,50,149,73,143
97,102,1,188,180,37,43
36,73,137,36,50,273,0
73,178,603,158,116,208,63
72,1,36,176,40,180,0
25,596,534,96,112,48,249
98,226,178,131,48,36,273
84,65,0,96,42,29,232
56,63,1466,225,36,596,141
86,36,29,0,1,235,19
35,172,75,63,116,24,236
87,185,29,226,108,36,43
100,50,43,1,36,108,244
106,48,1466,110,123,116,119
114,135,116,156,110,63,158
97,232,102,1,110,180,256
9,931,102,226,92,30,256
89,250,114,147,225,117,139
76,1,96,247,48,235,0
61,96,908,235,0,29,256
19,50,600,235,256,40,102
75,75,75,63,534,37,0
25,48,96,1,116,596,232
100,69,50,116,596,1,108
89,114,98,63,139,225,147
128,100,102,218,226,29,0
70,116,156,1,135,143,145
19,0,36,226,214,1,102
61,108,180,116,98,96,112
85,269,226,218,29,188,37
129,116,110,1,178,235,50
21,41,174,16,63,16,23
114,108,11,63,36,166,143
69,1,36,65,50,116,88
86,29,232,216,1,244,0
53,79,240,34,29,218,108
52,41,48,1,121,36,119
73,52,1,116,158,112,63
129,73,29,73,1,81,596
84,65,108,214,57,59,36
101,0,77,176,0,77,29
120,108,174,1,235,29,226
89,63,98,147,114,117,139
5,43,48,908,102,254,36
57,218,36,226,29,188,232
2,127,600,226,0,29,125
14,1,50,41,116,108,131
75,190,42,100,69,69,29
6,147,10,63,52,141,263
81,1,151,235,63,569,252
26,214,102,232,1,36,0
75,254,29,102,218,36,256
88,0,108,1,36,214,0
6,139,263,147,116,63,141
120,174,1,119,30,235,29
135,116,112,1,50,168,123
5,29,102,244,0,232,42
109,263,160,116,63,225,141
137,50,1,119,36,108,116
92,908,214,185,112,0,0
51,108,190,162,214,218,102
88,0,36,102,214,0,0
93,116,598,63,75,108,181
64,188,180,218,36,38,254
19,1,50,252,116,36,244
101,77,176,77,29,206,0
52,48,692,1,121,41,36
120,143,908,569,180,1,75
35,172,263,63,75,168,0
136,21,8,218,36,50,244
33,908,21,1,244,180,216
4,75,116,36,50,166,0
87,188,60,34,218,29,21
97,1,178,908,180,36,125
101,15,180,0,206,0,0
25,116,152,63,36,117,596
6,63,75,170,236,36,88
86,29,36,232,0,244,0
21,166,108,16,29,1,41
28,172,1,22,21,60,63
100,181,43,188,36,0,180
5,188,214,218,36,0,254
9,20,36,226,29,102,38
93,37,116,174,63,108,75
59,13,29,116,210,108,151
101,77,206,29,0,1,77
136,50,0,41,0,116,0
120,36,174,17,180,1,569
31,0,102,218,34,180,60
10,75,108,63,36,26,170
137,36,116,50,56,244,9
35,63,263,116,172,11,166
17,534,176,63,36,41,108
51,267,50,9,73,73,108
86,1,34,29,23,0,232
100,180,181,218,1,30,102
54,1,151,168,50,143,247
99,208,116,112,63,108,244
83,180,108,34,42,30,0
21,29,20,166,102,8,38
19,1,141,108,116,252,29
5,43,214,908,593,36,0
107,40,188,42,36,214,21
72,108,116,0,149,63,75
22,176,1,108,77,180,36
135,116,178,67,50,11,36
9,226,102,30,185,29,43
81,133,1,117,63,114,598
100,50,1,225,596,168,116
33,29,908,116,90,232,244
19,50,1,36,0,100,102
101,40,206,77,77,1,29
74,1,48,116,65,96,36
114,174,50,116,75,75,40
52,48,121,600,116,273,254
79,254,102,42,36,214,232
19,41,1,50,36,108,11
137,21,116,178,273,50,244
58,40,254,263,63,36,21
14,116,29,125,108,1,259
68,218,254,36,29,102,188
64,214,36,37,40,232,43
19,218,50,1,40,244,188
43,1,116,50,60,232,37
77,635,112,225,40,11,0
135,178,8,116,252,50,240
6,63,249,263,65,116,75
58,63,534,135,240,263,37
120,108,174,143,29,1,235
100,1,50,41,116,168,112
91,229,79,43,34,254,0
35,172,116,63,36,236,65
137,116,162,178,34,50,244
128,180,36,21,218,188,0
84,181,0,180,254,188,265
22,41,232,259,0,108,29
126,116,41,108,36,534,48
85,180,269,0,79,0,265
92,908,214,9,77,55,185
19,244,102,8,0,214,1
54,50,1,151,168,143,36
74,96,1,65,116,9,48
128,180,36,254,102,43,40
77,36,635,116,112,11,0
136,30,180,116,34,181,143
10,63,116,147,596,36,160
85,40,908,269,29,218,0
47,63,116,24,75,60,236
107,214,36,92,43,108,40
70,116,145,63,174,1,208
23,50,116,600,108,41,36
128,180,36,218,593,265,0
70,174,26,1,116,143,50
129,116,73,1,41,50,598
86,218,188,214,40,36,232
38,88,8,29,34,108,21
5,102,188,43,36,931,0
137,50,116,73,596,244,108
11,32,160,172,63,116,236
88,214,1,36,244,57,59
52,119,600,121,41,77,48
40,100,73,63,17,36,102
85,50,908,593,34,0,40
52,116,121,1,41,48,37
8,50,24,158,143,36,65
5,185,102,0,29,34,40
88,102,1,100,214,36,0
137,50,110,116,600,36,273
61,908,235,90,178,108,29
64,231,34,21,218,102,216
70,143,63,116,156,1,145
5,102,254,218,36,188,214
11,149,139,156,63,116,236
52,116,121,119,29,244,36
88,232,176,36,244,214,40
74,65,1,96,116,48,77
20,254,180,40,36,188,0
9,100,63,36,40,92,1
48,160,139,236,63,156,147
76,116,65,36,77,63,236
49,1,36,29,116,73,24
2,0,0,0,0,0,0
110,0,0,0,0,0,0
78,0,0,0,0,0,0
97,0,0,0,0,0,0
98,0,0,0,0,0,0
47,0,0,0,0,0,0
95,0,0,0,0,0,0
4,0,0,0,0,0,0
64,0,0,0,0,0,0
108,0,0,0,0,0,0
7,102,1,34,29,232,0
137,50,110,116,244,36,273
61,908,235,90,178,108,29
85,180,269,30,218,102,57
6,139,63,116,141,263,75
52,77,121,48,1,9,116
106,116,108,569,50,166,41
114,63,168,75,160,252,116
100,1,102,21,36,214,43
5,36,102,218,29,0,0
101,214,218,23,593,36,232
46,168,135,1,116,236,63
72,104,36,190,65,29,41
7,1,50,249,36,11,178
100,218,1,34,214,0,0
136,569,50,116,36,40,17
109,36,139,88,63,147,160
79,40,1,42,36,232,29
135,50,116,34,178,252,8
22,41,1,176,29,232,77
19,100,1,102,29,232,40
137,50,176,116,110,36,256
38,1,116,110,635,112,48
64,180,218,0,100,102,108
41,110,63,116,166,123,172
98,610,226,116,29,273,96
51,214,254,30,102,267,36
70,117,208,1,116,145,156
123,29,36,1,593,226,235
74,96,48,249,116,110,1
14,214,1,254,40,232,36
60,50,1,151,116,143,252
19,108,141,135,63,252,1
10,48,147,116,149,108,160
87,180,254,218,36,110,108
101,102,254,36,232,218,29
9,116,41,174,160,1,63
113,48,1466,600,235,108,0
98,180,100,108,116,273,692
136,36,187,116,214,143,43
136,36,225,0,50,116,0
137,50,110,116,108,36,259
38,635,116,96,36,29,244
64,180,34,100,218,102,188
95,156,63,116,145,208,36
51,214,218,102,37,0,36
106,36,166,116,9,108,50
98,100,180,131,178,259,210
70,50,145,1,116,143,135
5,214,36,593,0,232,116
32,223,96,30,34,232,29
74,108,110,116,65,1,29
41,160,158,65,116,172,63
123,232,176,190,188,36,214
79,254,36,43,232,29,244
78,226,908,69,178,214,40
81,36,114,252,63,116,151
106,100,50,116,108,569,166
85,102,40,218,36,185,214
119,36,63,593,108,0,23
135,116,0,600,208,168,112
85,244,254,269,30,231,102
75,110,102,235,29,37,190
18,116,156,603,117,141,139
120,235,143,174,48,96,600
136,36,225,143,50,0,116
106,48,250,116,256,166,108
33,1,116,110,908,48,256
5,214,210,100,218,102,188
54,50,168,116,166,208,147
120,208,1,174,180,166,36
31,110,232,43,36,108,214
27,235,50,254,908,36,244
100,168,1,116,50,149,108
48,139,160,156,141,147,263
14,50,692,178,116,108,125
121,29,218,232,40,110,108
109,135,154,603,116,156,160
126,203,77,176,65,63,108
58,185,263,226,34,48,188
136,36,0,0,50,0,21
137,50,41,116,259,36,244
52,92,116,121,36,9,29
85,50,269,216,0,75,0
69,50,235,116,36,1,65
51,214,267,0,43,102,36
38,36,1,635,116,244,180
18,63,172,1,116,141,252
5,214,36,0,593,232,116
106,36,168,50,41,123,116
69,50,34,1,188,65,42
9,267,36,214,38,43,0
93,108,596,63,36,11,43
96,1,127,13,125,21,29
21,166,41,16,116,16,63
84,180,65,201,36,43,188
14,50,11,41,1,125,108
6,63,263,170,88,14,11
60,50,1,73,73,252,143
26,1,36,59,40,214,43
70,50,116,174,1,65,143
88,0,36,1,214,37,188
25,108,37,1,596,232,48
123,40,102,180,36,0,37
135,50,11,178,36,116,168
100,1,116,50,168,36,108
52,121,600,273,37,48,77
6,603,263,249,116,63,139
51,218,908,214,102,185,30
5,26,1,5,214,116,40
25,41,116,596,36,244,29
88,1,36,0,0,29,0
137,36,50,73,0,0,116
18,21,63,34,172,252,1
5,39,36,43,214,8,21
120,36,908,569,180,1,38
52,29,31,100,36,9,121
100,50,244,40,36,210,43
81,1,63,151,116,36,252
64,100,88,218,34,29,232
60,116,50,151,252,36,13
25,48,249,1,36,86,596
19,36,50,108,149,1,244
9,29,102,36,0,908,0
91,188,79,0,34,254,88
11,41,63,116,36,236,11
77,36,21,0,16,11,635
41,36,63,116,172,75,166
92,229,36,43,88,214,265
120,36,42,180,0,73,569
85,180,0,269,44,0,0
23,50,41,1,36,11,116
19,29,1,23,188,593,42
114,63,116,36,252,75,240
92,185,77,908,214,0,0
41,63,36,172,158,265,75
136,569,36,11,50,116,0
22,23,100,29,265,41,232
128,0,180,23,593,36,38
75,63,596,102,265,77,77
85,29,218,269,102,216,0
52,1,100,116,96,121,48
123,36,1,29,60,0,0
54,50,151,168,2,143,108
11,1,116,63,41,38,236
135,50,1,598,112,143,168
51,108,0,36,214,0,0
107,0,34,92,108,116,29
75,116,96,1,117,263,534
15,63,75,65,110,116,154
109,36,63,147,160,88,236
25,29,36,100,235,596,41
19,36,214,102,21,1,43
120,36,908,226,29,1,569
128,254,79,218,36,180,0
75,73,218,36,188,29,593
11,1,116,88,63,75,236
100,36,1,0,214,40,38
92,36,908,20,65,38,214
106,36,41,50,240,60,116
51,214,593,36,0,73,42
100,214,1,36,73,188,0
6,63,263,22,18,75,34
58,63,36,75,236,19,485
25,41,596,116,29,77,149
19,50,36,1,244,3,108
81,1,63,151,252,210,117
120,108,174,75,180,1,569
101,77,60,180,21,206,77
31,81,102,43,34,29,232
128,168,141,26,73,149,29
88,214,36,69,1,40,218
29,50,1,908,232,108,178
70,1,116,63,145,143,7
100,1,50,596,36,116,60
129,1,149,168,596,50,116
11,263,63,249,156,75,139
84,65,43,254,232,57,29
110,119,92,214,40,36,593
33,235,1,88,34,116,29
23,116,50,112,154,98,1
19,1,102,108,141,21,214
65,96,1,247,36,235,214
5,1,100,218,214,34,21
11,604,139,63,263,116,141
75,110,214,235,1,236,77
4,127,116,139,1466,143,50
108,206,123,37,235,48,131
74,1,96,65,48,110,116
107,267,190,214,108,37,235
86,1,36,244,40,232,180
8,50,11,147,75,88,166
19,1,50,149,65,41,252
14,12,21,36,50,125,108
84,180,36,218,188,0,0
75,100,34,190,29,218,188
11,41,604,48,0,0,108
96,1,226,36,131,125,50
44,145,143,116,168,569,63
9,908,185,36,102,180,56
136,43,0,116,34,29,38
11,100,1,110,36,116,48
44,116,147,158,569,143,63
104,1,127,36,178,116,50
86,36,214,216,1,232,244
101,77,36,176,77,29,0
14,1,53,36,50,125,108
17,534,63,36,176,41,123
109,63,236,147,236,36,24
84,180,178,0,36,0,188
93,63,34,65,174,252,75
85,215,29,34,42,188,593
43,116,0,77,36,596,63
100,50,1,596,41,240,36
19,50,36,244,188,0,0
61,180,908,36,24,11,90
72,102,34,38,190,16,29
10,236,147,36,63,41,75
14,178,11,108,50,0,125
26,43,593,1,265,214,36
25,48,249,1466,596,116,263
85,40,42,908,36,29,188
104,127,178,116,50,1,36
7,180,34,42,0,1,102
6,149,63,147,139,263,116
52,48,273,119,600,121,100
88,256,1,214,36,102,40
128,123,102,30,214,36,188
61,908,108,96,0,180,90
35,263,117,63,603,141,158
14,48,108,41,131,0,73
114,166,36,63,160,116,569
2,1,127,50,116,125,36
50,0,36,180,244,232,0
20,214,187,185,0,0,0
9,36,267,81,180,0,0
11,41,604,29,0,244,108
98,131,11,36,178,125,180
5,0,214,100,218,0,0
109,63,160,36,596,9,147
35,172,117,75,63,141,263
5,102,36,88,185,214,43
120,180,100,1,569,0,267
135,36,178,116,50,168,55
26,102,214,1,0,43,36
51,43,34,86,214,102,26
6,63,36,75,263,11,8
52,48,121,244,41,1,77
33,1,908,21,188,34,29
100,1,36,38,218,214,28
9,36,100,108,180,81,0
137,50,1,116,96,273,108
28,1,598,36,13,116,63
109,156,263,36,147,141,63
5,116,214,102,0,0,218
53,166,63,5,116,598,108
114,116,168,63,569,160,143
17,63,273,41,178,534,21
86,1,36,21,0,232,29
84,232,180,218,0,13,0
9,48,36,908,102,267,0
5,102,116,36,0,214,42
100,116,168,226,596,50,1
69,600,116,256,65,235,220
6,263,75,63,116,123,249
61,180,908,90,108,96,40
52,96,116,119,48,121,1
135,1,168,116,50,112,596
72,36,256,42,102,29,24
26,214,232,1,36,226,218
25,135,596,149,48,116,112
88,185,1,30,36,102,29
121,37,256,0,214,36,0
38,1,635,116,180,36,11
106,36,119,50,273,569,166
120,180,174,123,1,36,41
44,208,63,40,145,225,116
77,635,11,36,185,112,40
30,29,40,0,36,232,244
19,214,34,0,12,1,100
129,1,226,29,178,11,235
54,151,116,75,50,168,36
25,48,108,41,16,0,16
86,1,36,29,40,232,188
84,180,36,188,21,60,0
2,1,125,36,131,116,50
64,214,42,254,232,30,0
14,1,116,108,50,125,31
121,36,98,232,29,0,0
46,63,1,168,117,116,141
52,119,116,36,48,41,121
26,232,188,1,214,36,0
5,229,36,0,102,88,214
80,29,16,16,75,75,16
60,50,151,116,143,249,11
9,214,36,188,102,185,218
88,36,0,0,188,214,593
100,41,596,168,36,50,11
29,114,50,131,36,908,598
94,75,160,63,149,8,147
19,141,1,252,50,36,41
42,178,36,151,50,168,21
69,1,50,65,116,235,108
72,190,36,102,0,0,180
84,42,36,180,188,39,21
29,1,223,36,569,108,29
14,50,131,178,11,162,108
11,147,36,172,236,141,63
5,214,23,65,254,0,218
101,77,108,20,180,39,244
23,110,108,96,112,116,210
88,185,1,30,100,102,214
5,1,102,0,931,36,0
33,1,116,908,232,29,110
81,116,1,63,151,114,250
100,1,43,232,256,188,214
92,112,24,908,108,29,40
120,174,1,143,9,256,29
18,603,116,110,172,249,252
58,269,263,63,116,40,218
69,50,1,116,36,65,60
